grouping,group_key,room_type,class_name,grid,sigma,augmentation,method_a,method_b,n_a,n_b,n_a_augmented,n_b_augmented,tv_distance,l1_percent_points,js_divergence,js_distance,hellinger_distance,cosine_distance,pearson_corr,sliced_wasserstein,centroid_a_x,centroid_a_y,centroid_b_x,centroid_b_y,centroid_shift,max_abs_diff_pp,mean_abs_diff_pp,positive_mass_pp,negative_mass_pp
class,__all____decor,__all__,decor,32,1.25,rot90_flip,3dfront,retrieval,970,189,5820,1134,0.7422773011561722,148.45546023123444,0.5601704256804775,0.7484453391400587,0.6967115813599037,0.6441577418050328,0.09333776621852427,0.06666463535568289,0.5000314812566488,0.5000158129252917,0.5,0.5000000000000001,3.52295064748779e-05,1.2889111768166046,0.14497603538206488,74.22773011561722,-74.22773011561722
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,cube,11411,2007,68466,12042,0.5196714213723322,103.93428427446645,0.26846881703015657,0.5181397659224358,0.4457280444706225,0.4512979872321903,-0.2766374359512216,0.09135886301366228,0.5000006997869819,0.4999995219683857,0.4999999999999999,0.49999999999999994,8.47476279565439e-07,0.47207687263667225,0.10149832448678364,51.96714213723322,-51.96714213723323
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,diffuscene,11411,1100,68466,6600,0.8199187725891101,163.98375451782204,0.670155682715227,0.8186303700176454,0.7545970794450015,0.8469288214219699,-0.1617610934182194,0.07224234479043967,0.5000006997869819,0.4999995219683857,0.5,0.5000000000000001,8.474762795677002e-07,1.1340980686154136,0.16014038527131058,81.991877258911,-81.99187725891102
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,ollama_llm,11411,440,68466,2640,0.6499312471101901,129.98624942203804,0.4183040075875678,0.6467642596708385,0.5694609194637705,0.6822283904502453,-0.3778413659681838,0.11319739436804593,0.5000006997869819,0.4999995219683857,0.5003546595431406,0.5007093190862812,0.000793157902030071,0.540991309575169,0.12693969670120903,64.99312471101902,-64.99312471101902
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,random,11411,53,68466,318,0.579538491103709,115.90769822074182,0.33649590320236944,0.5800826692828958,0.5039894288849175,0.5645230446432223,-0.33841380106720387,0.09543206313088733,0.5000006997869819,0.4999995219683857,0.5,0.5,8.474762795050764e-07,0.49023987647522693,0.11319111154369318,57.95384911037091,-57.95384911037091
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,relaxed,11411,134,68466,804,0.5630442525398307,112.60885050796614,0.34096140676622744,0.583919007025998,0.5171907260347011,0.40349892900177664,0.41816474289216127,0.03641692341707442,0.5000006997869819,0.4999995219683857,0.5021959636975134,0.5012774268293431,0.0025401229242972547,0.8926509126131439,0.10996958057418568,56.30442525398307,-56.30442525398307
class,__all____nightstand,__all__,nightstand,32,1.25,rot90_flip,3dfront,retrieval,11411,672,68466,4032,0.2931806110673253,58.63612221346507,0.1138157265261037,0.33736586449447387,0.29589575291879605,0.2004700999510456,0.7299046349048806,0.0316544008266198,0.5000006997869819,0.4999995219683857,0.5,0.5000000000000001,8.474762795677002e-07,0.8641906375949031,0.057261838099086984,29.318061106732536,-29.31806110673253
class,__all____sofa,__all__,sofa,32,1.25,rot90_flip,3dfront,cube,3104,56,18624,336,0.45884467020976016,91.76893404195204,0.2578880421217303,0.507826783580514,0.4652534666136666,0.2985817044092144,0.5407084648921865,0.06241718017444002,0.5,0.5,0.5,0.5,0.0,0.6413954084866285,0.08961809965034379,45.88446702097602,-45.88446702097602
class,__all____sofa,__all__,sofa,32,1.25,rot90_flip,3dfront,infinigen,3104,94,18624,564,0.4445018445854434,88.90036891708867,0.23126769770391142,0.480903002386044,0.4288232658955821,0.32660306747204126,0.30836722651321025,0.04649545862485938,0.5,0.5,0.5,0.5,0.0,0.49143523263430455,0.0868167665205944,44.45018445854434,-44.45018445854433
class,__all____sofa,__all__,sofa,32,1.25,rot90_flip,3dfront,relaxed,3104,54,18624,324,0.6637213007938969,132.74426015877938,0.4469155994937603,0.6685174638659489,0.6102376400701932,0.48242536263837177,0.37799318771289686,0.08297948765873428,0.5,0.5,0.5001914752355795,0.5000957376177898,0.0002140758213817955,1.0654311469930986,0.129633066561308,66.37213007938969,-66.37213007938968
class,__all____sofa,__all__,sofa,32,1.25,rot90_flip,3dfront,retrieval,3104,252,18624,1512,0.5166792964981111,103.3358592996222,0.294581319666001,0.5427534612197337,0.4841954364838095,0.4334735996443909,0.21506411860548771,0.04164350769399386,0.5,0.5,0.5,0.5,0.0,0.6581416889036558,0.1009139250972873,51.6679296498111,-51.6679296498111
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,cube,6948,1355,41688,8130,0.13967435503495493,27.934871006990978,0.026485188977576162,0.1627427079090678,0.13714487353477756,0.0507332045222475,0.7909559763262913,0.018582453577889735,0.5000015141708343,0.5000030283416688,0.5,0.5,3.3857889151770464e-06,0.1179064506424804,0.027280147467764627,13.967435503495484,-13.967435503495494
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,diffuscene,6948,56,41688,336,0.5378374770939296,107.56749541878588,0.33592560243753933,0.5795908923003702,0.5355111501213915,0.35017094302038887,0.5633496949406654,0.05186723602395892,0.5000015141708343,0.5000030283416688,0.5,0.5,3.3857889151770464e-06,0.7977430107170389,0.10504638224490809,53.78374770939294,-53.783747709392955
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,infinigen,6948,476,41688,2856,0.3159710180285024,63.19420360570048,0.09959544759702425,0.31558746425836415,0.26660883595514573,0.23122283814156996,0.13426791012949404,0.04143113110461538,0.5000015141708343,0.5000030283416688,0.5,0.5,3.3857889151770464e-06,0.26016724250654255,0.061713089458691875,31.597101802850236,-31.59710180285024
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,ollama_llm,6948,46,41688,276,0.28841746315683814,57.68349263136762,0.10037400600597533,0.31681856954095244,0.2703787764386753,0.20136763218922327,0.27981561441041136,0.032027641191104995,0.5000015141708343,0.5000030283416688,0.5006840925237925,0.5006845524748629,0.000964566406243344,0.2798077486861618,0.05633153577281994,28.841746315683807,-28.841746315683814
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,relaxed,6948,274,41688,1644,0.6337240966932917,126.74481933865835,0.4322484287387708,0.6574560279887703,0.6072238946231705,0.5861990444669813,-0.18967057562155998,0.1079891051508246,0.5000015141708343,0.5000030283416688,0.5003659450652623,0.5003060619765285,0.00047396124384799,0.7559692244794691,0.12377423763540854,63.37240966932916,-63.37240966932917
class,__all____table,__all__,table,32,1.25,rot90_flip,3dfront,retrieval,6948,504,41688,3024,0.6256980760306434,125.1396152061287,0.4249634228569873,0.6518921865285603,0.6042636359521394,0.5715479513741761,-0.15050011462555868,0.08570534724878748,0.5000015141708343,0.5000030283416688,0.4999999999999999,0.5,3.385788915226697e-06,0.7117759617589067,0.12220665547473505,62.56980760306435,-62.56980760306434
class,__all____tv,__all__,tv,32,1.25,rot90_flip,3dfront,cube,3578,56,21468,336,0.6504471918220335,130.0894383644067,0.42168401479684847,0.6493720157173763,0.5874838144749769,0.5635924150915548,0.1806480604127979,0.08643932056031117,0.5000071154533406,0.5000056106121026,0.5,0.5000000000000001,9.061382036271574e-06,1.1263491674567705,0.12704046715274092,65.04471918220335,-65.04471918220335
class,__all____tv,__all__,tv,32,1.25,rot90_flip,3dfront,infinigen,3578,97,21468,582,0.38824363248037336,77.64872649607467,0.2096973268004006,0.4579272068794347,0.42028891376575533,0.24366254327196346,0.6235615188308286,0.04018476689219134,0.5000071154533406,0.5000056106121026,0.5,0.5,9.061382036340316e-06,0.5927280705467404,0.07582883446882292,38.824363248037336,-38.82436324803734
class,__all____tv,__all__,tv,32,1.25,rot90_flip,3dfront,relaxed,3578,54,21468,324,0.7781862757205573,155.63725514411146,0.582029603378627,0.7629086468107613,0.6960933663906783,0.6890429694742897,0.05576900685137913,0.10231003031049322,0.5000071154533406,0.5000056106121026,0.500192902764428,0.5000964513822139,0.0002068066016245058,1.3321042369933813,0.15198950697667135,77.81862757205575,-77.81862757205573
class,__all____tv,__all__,tv,32,1.25,rot90_flip,3dfront,retrieval,3578,252,21468,1512,0.6189554036889228,123.79108073778454,0.4204157657569568,0.6483947607414459,0.5995964279979781,0.5985922779005304,-0.022165904675114836,0.03703578993368134,0.5000071154533406,0.5000056106121026,0.5,0.5,9.061382036340316e-06,0.7609174194514485,0.12088972728299271,61.895540368892256,-61.895540368892284
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,cube,5309,1083,31854,6498,0.4670841927058752,93.41683854117505,0.21216709333342176,0.46061599335392356,0.39376118767703383,0.4310028763968915,0.3116984430270134,0.05105011011490976,0.5000450267522304,0.5000377085675407,0.5,0.5,5.8731120220792465e-05,0.582686167823292,0.09122738138786626,46.70841927058751,-46.708419270587534
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,diffuscene,5309,863,31854,5178,0.8585100641345388,171.70201282690778,0.76382989108741,0.8739736215054834,0.8287520335163259,0.9718696604784789,-0.20007028207833646,0.20453896847606465,0.5000450267522304,0.5000377085675407,0.5000000000000001,0.5,5.873112022070735e-05,3.01928780321394,0.16767774690127712,85.85100641345389,-85.85100641345389
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,ollama_llm,5309,239,31854,1434,0.5965168287488531,119.30336574977065,0.3505688273439457,0.5920885299885024,0.5178732230765563,0.6587248869769684,-0.1048542293522546,0.06459984003868856,0.5000450267522304,0.5000377085675407,0.5016226652756782,0.5032453305513563,0.003574602369736248,0.8929896550189956,0.1165071931150104,59.651682874885324,-59.651682874885324
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,random,5309,58,31854,348,0.43548797386027993,87.097594772056,0.21292464428940683,0.4614375843918729,0.40924811998078003,0.3295275066871637,0.4793421157285925,0.05156985662872891,0.5000450267522304,0.5000377085675407,0.5,0.49999999999999994,5.87311202208281e-05,0.5036229903567248,0.08505624489458594,43.548797386028,-43.548797386028006
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,relaxed,5309,148,31854,888,0.6489157178033653,129.78314356067307,0.40304633864713835,0.6348593061829828,0.5614233330031891,0.6644521538155461,0.06534747343053292,0.07761660882167593,0.5000450267522304,0.5000377085675407,0.5006973592644763,0.5003486796322382,0.0007226622375717305,0.9109694540116686,0.1267413511334698,64.89157178033653,-64.89157178033653
class,__all____wardrobe,__all__,wardrobe,32,1.25,rot90_flip,3dfront,retrieval,5309,336,31854,2016,0.34161895132051845,68.32379026410368,0.16345294599064814,0.40429314363546676,0.3676933646790784,0.09950592863081298,0.9008124861602052,0.02563630835411147,0.5000450267522304,0.5000377085675407,0.5000000000000001,0.5000000000000001,5.873112022063606e-05,0.6841291780402928,0.06672245142978875,34.161895132051825,-34.16189513205185
