grouping,group_key,room_type,class_name,grid,sigma,augmentation,method_a,method_b,n_a,n_b,n_a_augmented,n_b_augmented,tv_distance,l1_percent_points,js_divergence,js_distance,hellinger_distance,cosine_distance,pearson_corr,sliced_wasserstein,centroid_a_x,centroid_a_y,centroid_b_x,centroid_b_y,centroid_shift,max_abs_diff_pp,mean_abs_diff_pp,positive_mass_pp,negative_mass_pp
room_class,bedroom__nightstand,bedroom,nightstand,20,1.25,rot90_flip,3dfront,ollama_llm,8806,192,52836,1152,0.42948373683419716,85.89674736683945,0.21958630238972182,0.4686003653324673,0.4087450744170456,0.329965295896254,0.2908503531862631,0.07047618678711709,0.5000019208556845,0.5000009600043418,0.5013984610153623,0.5027970378408442,0.0031254400786725665,0.8321631942432701,0.21474186841709864,42.948373683419725,-42.94837368341972
room_class,bedroom__nightstand,bedroom,nightstand,20,1.25,rot90_flip,3dfront,relaxed,8806,128,52836,768,0.47080908612610867,94.16181722522171,0.2504074636416146,0.5004072977501574,0.43447665961640186,0.3186711803409208,0.4146202405054183,0.04242749602931599,0.5000019208556845,0.5000009600043418,0.5038807569935635,0.5022267605725415,0.004472086532471598,0.7466135927679796,0.23540454306305428,47.080908612610855,-47.08090861261086
room_class,bedroom__nightstand,bedroom,nightstand,20,1.25,rot90_flip,3dfront,retrieval,8806,672,52836,4032,0.18338647511810213,36.67729502362043,0.03933372884895327,0.19832732753948273,0.16658310271484564,0.09017608100327068,0.8484331619753648,0.016349975805413457,0.5000019208556845,0.5000009600043418,0.5,0.5,2.1473925810140883e-06,0.8446612224566904,0.09169323755905108,18.338647511810215,-18.338647511810215
room_class,bedroom__table,bedroom,table,20,1.25,rot90_flip,3dfront,infinigen,1241,213,7446,1278,0.2731592536413459,54.631850728269185,0.08625456905938127,0.29369128189202565,0.24896908582809538,0.11913086578191778,0.7437000962786692,0.0330219074257853,0.5,0.5,0.5,0.49999999999999994,5.551115123125783e-17,0.45571532485051003,0.13657962682067296,27.3159253641346,-27.315925364134586
room_class,bedroom__wardrobe,bedroom,wardrobe,20,1.25,rot90_flip,3dfront,diffuscene,5191,860,31146,5160,0.8210141646149952,164.20283292299905,0.6863576857730402,0.8284670698181312,0.7657479958210223,0.9346768671034659,-0.3525078320634085,0.1886614311086233,0.500066566473506,0.500057969718917,0.5,0.5,8.826994792308733e-05,4.489411567424617,0.4105070823074976,82.10141646149953,-82.10141646149953
room_class,bedroom__wardrobe,bedroom,wardrobe,20,1.25,rot90_flip,3dfront,ollama_llm,5191,96,31146,576,0.5822902351473764,116.4580470294753,0.34389879690861436,0.586428850678933,0.5166901954327566,0.5709583167538791,0.08221473194738672,0.06454411580079361,0.500066566473506,0.500057969718917,0.5063376927246327,0.5126753854492654,0.014089932724112365,2.3397541916208535,0.2911451175736882,58.22902351473765,-58.22902351473766
room_class,bedroom__wardrobe,bedroom,wardrobe,20,1.25,rot90_flip,3dfront,relaxed,5191,122,31146,732,0.5600159404023696,112.00318808047392,0.3109152641496121,0.5575977619661078,0.48810082907664654,0.5114954916448802,0.12800877915549888,0.0745666227751659,0.500066566473506,0.500057969718917,0.5001139260802213,0.5000569630401106,4.73703045213823e-05,1.5007090407016872,0.2800079702011848,56.00159404023695,-56.00159404023696
room_class,bedroom__wardrobe,bedroom,wardrobe,20,1.25,rot90_flip,3dfront,retrieval,5191,336,31146,2016,0.22831706128577456,45.66341225715491,0.07307262549765448,0.2703194878244158,0.2346494892131027,0.06759621924099357,0.9295042098816849,0.02200788576488904,0.500066566473506,0.500057969718917,0.49999999999999994,0.5000000000000001,8.826994792305628e-05,0.7558214068504321,0.11415853064288728,22.831706128577444,-22.831706128577462
room_class,livingroom__cabinet,livingroom,cabinet,20,1.25,rot90_flip,3dfront,infinigen,2699,1396,16194,8376,0.2705753120888904,54.11506241777808,0.10001749152233372,0.316255421332716,0.27641364969284704,0.1259419971496517,0.7704539036681253,0.028219045859576904,0.5,0.5,0.5,0.49999999999999994,5.551115123125783e-17,0.6128665745670052,0.1352876560444452,27.057531208889024,-27.057531208889053
room_class,livingroom__cabinet,livingroom,cabinet,20,1.25,rot90_flip,3dfront,retrieval,2699,189,16194,1134,0.3131425795777773,62.628515915555454,0.12575708980048683,0.3546224609362566,0.30921270094792774,0.20728136329248104,0.32659089310140804,0.02602225308788641,0.5,0.5,0.5,0.49999999999999994,5.551115123125783e-17,0.6573372776835604,0.15657128978888862,31.31425795777772,-31.31425795777774
room_class,livingroom__chair,livingroom,chair,20,1.25,rot90_flip,3dfront,cube,12317,102,73902,612,0.15961845859051013,31.923691718102024,0.026995249366360292,0.16430231089780903,0.13743252507978101,0.051006712553475,0.8194466037999003,0.025919099390974695,0.5000011069525089,0.5000005072892185,0.5,0.5,1.2176560303053528e-06,0.1906707616461613,0.07980922929525507,15.961845859051028,-15.961845859051
room_class,livingroom__chair,livingroom,chair,20,1.25,rot90_flip,3dfront,relaxed,12317,100,73902,600,0.5856399464359427,117.12798928718854,0.37170433487600985,0.6096755980650774,0.5418876993000624,0.5494402787475803,-0.4359844501470517,0.0965042174604746,0.5000011069525089,0.5000005072892185,0.5048366978513432,0.5024183489256717,0.005406375636214727,1.4262239211688843,0.2928199732179714,58.56399464359427,-58.563994643594256
room_class,livingroom__chair,livingroom,chair,20,1.25,rot90_flip,3dfront,retrieval,12317,252,73902,1512,0.5036038940132279,100.72077880264558,0.27596316612938326,0.5253219642556204,0.46569629653365346,0.4018157618541165,-0.05267609889255919,0.06431510704595014,0.5000011069525089,0.5000005072892185,0.5000000000000001,0.5000000000000001,1.217656030158171e-06,1.1952205517839092,0.25180194700661396,50.360389401322806,-50.36038940132278
room_class,livingroom__decor,livingroom,decor,20,1.25,rot90_flip,3dfront,infinigen,750,781,4500,4686,0.23059375000539498,46.118750001078986,0.06696487242870515,0.258775718390859,0.21913616845236225,0.11361426741200764,0.5586737774049024,0.014269039940239158,0.5000180195597093,0.5000090097798546,0.5,0.5000000000000001,2.0146480217210276e-05,0.44467587944373477,0.11529687500269746,23.0593750005395,-23.05937500053949
room_class,livingroom__sofa,livingroom,sofa,20,1.25,rot90_flip,3dfront,cube,3043,56,18258,336,0.37286890653504423,74.57378130700886,0.17750480889052597,0.4213131957232362,0.3754429397946418,0.23672654141887628,0.42276131795672706,0.05960918116440735,0.5,0.5,0.5000000000000001,0.5000000000000001,1.5700924586837752e-16,0.7501860413254612,0.18643445326752214,37.28689065350443,-37.286890653504415
room_class,livingroom__sofa,livingroom,sofa,20,1.25,rot90_flip,3dfront,infinigen,3043,81,18258,486,0.379109182026377,75.82183640527539,0.1599739104033859,0.39996738667469617,0.34648010101915694,0.2397602022262899,0.41335242653427917,0.04305994196807532,0.5,0.5,0.5,0.5,0.0,0.687049210738698,0.18955459101318847,37.9109182026377,-37.91091820263769
room_class,livingroom__sofa,livingroom,sofa,20,1.25,rot90_flip,3dfront,relaxed,3043,54,18258,324,0.5686678983568139,113.73357967136278,0.3454324176899054,0.5877349893360998,0.5272813523291165,0.41220345665569036,0.27040232017583476,0.08152266087931849,0.5,0.5,0.5000000000000001,0.5000000000000001,1.5700924586837752e-16,1.1690473539108193,0.28433394917840693,56.8667898356814,-56.866789835681374
room_class,livingroom__sofa,livingroom,sofa,20,1.25,rot90_flip,3dfront,retrieval,3043,252,18258,1512,0.33344940991963035,66.68988198392606,0.13139717407829365,0.36248748127113806,0.3162790024481484,0.19446574318934384,0.42495721190006125,0.0346451846300498,0.5,0.5,0.5,0.5,0.0,0.49957137046655364,0.16672470495981515,33.34494099196304,-33.34494099196303
room_class,livingroom__table,livingroom,table,20,1.25,rot90_flip,3dfront,cube,5707,56,34242,336,0.11091965189264391,22.183930378528785,0.015763540815226566,0.12555294028905323,0.10508954907867281,0.029132593965082165,0.8966338209142363,0.008575072201128476,0.5000058299554629,0.5000072742630526,0.4999999999999999,0.5,9.322193071340621e-06,0.21206575779218204,0.05545982594632196,11.09196518926439,-11.091965189264394
room_class,livingroom__table,livingroom,table,20,1.25,rot90_flip,3dfront,infinigen,5707,173,34242,1038,0.49680771946656616,99.36154389331323,0.23658149080394142,0.48639643379032027,0.41680504156770126,0.43760692311998983,-0.08248301602981456,0.0626347441992867,0.5000058299554629,0.5000072742630526,0.5,0.5,9.32219307127119e-06,1.028379335321397,0.24840385973328305,49.68077194665661,-49.68077194665662
room_class,livingroom__table,livingroom,table,20,1.25,rot90_flip,3dfront,relaxed,5707,54,34242,324,0.7663936131400658,153.27872262801316,0.594756718087289,0.7712047186624892,0.7064455146052827,0.80885904601639,-0.5062986574343558,0.14792699810349863,0.5000058299554629,0.5000072742630526,0.5022870345972413,0.5011435172986207,0.0025485177757960356,1.9435345003842093,0.3831968065700329,76.63936131400658,-76.63936131400658
room_class,livingroom__table,livingroom,table,20,1.25,rot90_flip,3dfront,retrieval,5707,252,34242,1512,0.6144616465112542,122.89232930225086,0.3980489233176445,0.6309111849679355,0.5727343674729516,0.599217753857249,-0.5974775548387454,0.10554166226327771,0.5000058299554629,0.5000072742630526,0.5,0.5,9.32219307127119e-06,0.8434761105463824,0.3072308232556271,61.44616465112543,-61.44616465112543
room_class,livingroom__tv,livingroom,tv,20,1.25,rot90_flip,3dfront,cube,2360,56,14160,336,0.5079609378078744,101.59218756157489,0.2958098462115578,0.5438840374671404,0.49165323660596644,0.38529987071391325,0.31459848655683337,0.081740407199309,0.5000078152443528,0.5000078152443528,0.5,0.5,1.1052424556964551e-05,1.3923659447355092,0.2539804689039372,50.79609378078743,-50.796093780787444
room_class,livingroom__tv,livingroom,tv,20,1.25,rot90_flip,3dfront,infinigen,2360,65,14160,390,0.4239868323585253,84.79736647170506,0.21419516535344557,0.46281223552694195,0.4181917180402834,0.24274718883174906,0.5854886926152456,0.04998850596837025,0.5000078152443528,0.5000078152443528,0.5,0.5,1.1052424556964551e-05,0.8153928211354708,0.21199341617926265,42.39868323585253,-42.39868323585253
room_class,livingroom__tv,livingroom,tv,20,1.25,rot90_flip,3dfront,relaxed,2360,54,14160,324,0.6383720668051036,127.67441336102073,0.4152163062125891,0.6443728006461703,0.5830282632212941,0.4882190228202691,0.2157905295354483,0.09668079225455893,0.5000078152443528,0.5000078152443528,0.4999999999999999,0.49999999999999994,1.1052424557082309e-05,1.6613510585480034,0.3191860334025518,63.83720668051035,-63.83720668051037
room_class,livingroom__tv,livingroom,tv,20,1.25,rot90_flip,3dfront,retrieval,2360,252,14160,1512,0.34911633149096105,69.82326629819221,0.15213503399255934,0.3900449127889753,0.34242610504321225,0.20369365099780024,0.5628750046437505,0.02231763666600646,0.5000078152443528,0.5000078152443528,0.5,0.5,1.1052424556964551e-05,0.7792301916328481,0.17455816574548053,34.911633149096104,-34.91163314909611
